id,brewery_id,country,style,availability,abv
45379,222,Europe,pale_ale,Year-round,6.8
194605,38743,US,IPA,Rotating,0.0
330963,337,US,pale_ale,Limited (brewed once),5.6
176308,24299,Europe,wild_sour,Rotating,5.5
35639,773,US,dark_ale,Winter,0.0
21249,1386,US,stout,Year-round,0.0
117561,33521,US,wheat,Rotating,5.7
177043,39445,US,bock,Rotating,6.5
314647,34427,US,wild_sour,Rotating,4.2
162840,37302,US,dark_lager,Year-round,5.9
291122,49391,US,stout,Rotating,9.8
334440,37027,Europe,stout,Limited (brewed once),12.5
15758,64,US,IPA,Rotating,7.5
286440,38745,US,IPA,Rotating,8.4
23934,4865,Oceania,pale_ale,Year-round,4.0
313494,32166,US,stout,Limited (brewed once),14.0
43239,16197,Europe,pilsener_pale_lager,Year-round,5.3
355278,140,US,IPA,Limited (brewed once),8.0
292151,41951,US,wheat,Rotating,8.0
119830,33986,Canada,pale_ale,Year-round,5.0
294594,28657,US,IPA,Rotating,10.0
77973,28261,US,wheat,Rotating,6.3
58955,1675,Europe,strong_ale,Rotating,13.5
336614,32931,US,IPA,Rotating,7.3
236378,17981,US,stout,Rotating,10.1
223584,44646,Europe,IPA,Rotating,6.5
106367,29733,US,dark_ale,Rotating,0.0
51033,16589,US,wheat,Summer,4.7
65732,24732,Europe,IPA,Rotating,6.5
123256,32715,Europe,pale_ale,Rotating,4.8
28329,716,Asia,pilsener_pale_lager,Year-round,5.5
109870,25434,Europe,pale_ale,Rotating,6.3
94084,31059,US,dark_lager,Rotating,5.0
149179,28764,US,bock,Rotating,9.0
80382,83,Europe,specialty,Year-round,0.0
131585,11023,Canada,pale_ale,Year-round,4.9
143285,27944,US,wheat,Year-round,5.3
186312,2243,Europe,pale_ale,Year-round,4.2
278062,144,US,strong_ale,Rotating,10.5
115247,24600,US,bock,Rotating,7.6
9970,881,US,pilsener_pale_lager,Year-round,10.6
352777,10272,Europe,dark_ale,Rotating,6.6
45029,1889,US,wheat,Year-round,4.5
47346,3956,Canada,porter,Rotating,6.0
337394,42755,US,IPA,Rotating,8.5
343946,27917,US,wild_sour,Limited (brewed once),8.2
36142,2079,US,stout,Winter,9.9
129664,28,US,hybrid,Rotating,5.4
84322,1337,US,IPA,Rotating,7.5
270448,47056,US,porter,Year-round,5.5
49112,560,Europe,dark_lager,Winter,5.5
207221,33873,Europe,specialty,Winter,10.0
119815,235,US,pale_ale,Rotating,5.3
28418,9054,Europe,strong_ale,Winter,5.5
342194,33901,US,IPA,Rotating,8.4
70752,24764,US,stout,Rotating,7.6
84191,28290,US,pale_ale,Rotating,5.5
43905,147,US,IPA,Year-round,6.9
22377,9558,US,wheat,Year-round,5.8
258791,38361,Europe,IPA,Rotating,6.5
226761,30491,US,IPA,Year-round,7.0
280784,38853,Canada,IPA,Rotating,5.5
94657,24903,US,stout,Rotating,13.0
327199,46063,US,IPA,Limited (brewed once),9.0
191042,35363,US,IPA,Rotating,8.0
152222,31114,US,stout,Rotating,9.5
120802,793,US,IPA,Spring,6.8
79371,24791,US,dark_ale,Spring,5.5
100805,32878,US,IPA,Rotating,6.9
248345,36135,US,pale_ale,Year-round,5.1
199315,38666,US,wild_sour,Rotating,5.2
4931,611,US,dark_lager,Year-round,5.1
103970,9784,US,specialty,Fall,4.1
121680,34765,US,wheat,Rotating,5.7
251826,18564,US,IPA,Rotating,7.0
283313,39185,Europe,stout,Rotating,13.0
328226,28743,US,IPA,Rotating,7.7
347102,34102,US,IPA,Limited (brewed once),0.0
24819,701,US,stout,Year-round,4.5
329711,28383,US,IPA,Rotating,8.8
10828,433,Canada,pilsener_pale_lager,Year-round,5.65
8961,2170,Europe,wild_sour,Year-round,4.8
70998,25327,US,pale_ale,Year-round,7.0
99338,32374,Asia,pale_ale,Year-round,5.5
187309,1154,US,pale_ale,Rotating,5.0
92400,680,US,pale_ale,Year-round,0.0
63503,3447,Canada,pale_ale,Rotating,4.8
122161,25168,US,IPA,Rotating,10.0
250438,18604,Europe,stout,Year-round,7.9
241288,22,Canada,pale_ale,Rotating,4.5
71114,21982,US,stout,Year-round,6.0
263979,42389,Canada,wild_sour,Rotating,6.0
193241,26850,US,dark_lager,Rotating,5.7
146596,34228,US,porter,Rotating,7.5
258112,41430,US,porter,Rotating,6.0
252217,43249,US,wild_sour,Rotating,6.2
272317,48592,US,dark_lager,Rotating,5.1
68184,16396,US,IPA,Year-round,6.3
40740,27291,Europe,pale_ale,Year-round,6.2
339005,48100,Europe,wild_sour,Rotating,5.6
4507,1610,US,stout,Year-round,5.2
84203,24300,US,pale_ale,Rotating,5.5
364650,30654,US,pale_ale,Limited (brewed once),4.3
63298,5188,US,stout,Rotating,4.5
104041,27942,US,IPA,Fall,8.0
15464,761,US,IPA,Year-round,6.0
259852,14936,US,stout,Fall,11.0
38561,15696,US,wheat,Year-round,5.0
199867,35583,Europe,IPA,Year-round,5.0
96603,20775,Europe,pilsener_pale_lager,Year-round,6.0
59913,378,US,pilsener_pale_lager,Rotating,4.5
124521,23572,US,wheat,Rotating,5.2
47232,7730,Europe,specialty,Winter,11.0
171789,24659,US,wild_sour,Summer,5.0
357690,24300,US,IPA,Limited (brewed once),6.5
263520,33519,US,IPA,Rotating,6.2
123739,31049,US,pale_ale,Rotating,6.2
183377,35033,Europe,pilsener_pale_lager,Year-round,5.0
137536,28575,Canada,wheat,Rotating,5.5
356807,13014,US,IPA,Limited (brewed once),7.0
158032,38898,US,pale_ale,Rotating,6.5
288970,5508,Europe,porter,Rotating,9.9
51675,17284,US,hybrid,Rotating,0.0
34130,1306,Europe,pale_ale,Rotating,4.5
6631,1659,US,dark_lager,Fall,0.0
12415,143,US,pilsener_pale_lager,Year-round,4.0
253662,43018,US,porter,Rotating,8.7
100405,31111,US,pale_ale,Rotating,0.0
244640,1788,US,brown_ale,Year-round,5.9
265495,26467,Europe,IPA,Year-round,6.5
324285,140,US,IPA,Limited (brewed once),8.0
179022,21429,Europe,dark_lager,Year-round,4.5
145153,1344,US,pale_ale,Year-round,5.5
44149,18067,Europe,pale_ale,Year-round,5.0
103412,31114,US,porter,Year-round,6.2
71844,24300,US,pale_ale,Rotating,5.5
336711,25434,Europe,strong_ale,Rotating,9.5
84009,22622,US,IPA,Rotating,9.2
57534,21448,US,IPA,Rotating,9.0
129155,28808,US,specialty,Summer,3.7
235293,35540,US,wild_sour,Rotating,5.5
97577,30031,US,pale_ale,Year-round,0.0
302781,22564,US,IPA,Rotating,6.5
87145,28178,US,IPA,Rotating,9.5
9073,635,Europe,wheat,Year-round,5.9
222877,32855,US,stout,Rotating,13.5
228535,33320,US,pale_ale,Rotating,6.5
40012,1550,US,specialty,Fall,7.9
211505,43842,US,pale_ale,Rotating,5.6
17603,1304,US,pale_ale,Spring,5.4
84465,28255,US,wheat,Rotating,5.9
147662,32009,Europe,IPA,Year-round,7.1
77796,306,US,pale_ale,Spring,5.9
208898,43694,US,IPA,Rotating,7.3
338750,24300,US,stout,Limited (brewed once),10.5
134942,26749,US,pale_ale,Rotating,5.0
321876,11023,Canada,stout,Year-round,4.5
40813,16790,Europe,specialty,Year-round,6.5
193418,39889,US,IPA,Rotating,10.0
188235,11814,US,specialty,Summer,7.0
184051,41762,US,brown_ale,Year-round,5.2
244496,44830,Canada,pale_ale,Year-round,7.0
223220,2709,Europe,pilsener_pale_lager,Year-round,5.0
252637,46299,US,wild_sour,Rotating,5.6
131426,32319,US,pale_ale,Rotating,4.0
21419,2707,US,porter,Winter,5.5
228699,37532,US,IPA,Rotating,8.2
149184,30858,US,wild_sour,Rotating,6.6
123161,999,US,IPA,Rotating,6.0
156233,28086,Canada,IPA,Rotating,7.6
5418,477,US,stout,Rotating,5.5
231340,21006,Canada,wheat,Year-round,5.5
174329,34501,US,IPA,Rotating,5.1
1107,386,US,stout,Year-round,5.9
132350,22564,US,IPA,Rotating,6.5
86174,14046,Europe,pale_ale,Summer,3.9
333857,41410,US,IPA,Limited (brewed once),12.7
55983,36757,US,pale_ale,Year-round,9.1
10720,5060,US,pale_ale,Year-round,0.0
183158,1899,US,pale_ale,Rotating,4.9
104355,5859,Europe,pilsener_pale_lager,Year-round,4.9
37526,15189,US,pale_ale,Rotating,9.2
146126,36410,US,IPA,Year-round,7.19
90880,17752,Canada,IPA,Year-round,9.0
317663,33510,US,stout,Limited (brewed once),12.0
153501,38321,US,IPA,Rotating,0.0
318307,51327,US,IPA,Year-round,6.0
117081,34048,America,pale_ale,Year-round,5.0
227429,25916,US,wheat,Rotating,5.0
178396,35813,US,pale_ale,Rotating,5.8
33061,14359,US,specialty,Fall,5.2
278112,47631,Canada,IPA,Rotating,8.9
208226,36366,US,IPA,Year-round,8.0
183428,40742,US,pale_ale,Rotating,5.4
317431,41923,US,dark_ale,Limited (brewed once),8.2
51170,16816,US,IPA,Year-round,6.25
195994,30491,US,stout,Year-round,5.8
54253,779,Europe,pale_ale,Winter,4.0
48196,3798,US,dark_lager,Rotating,6.2
141845,33939,US,porter,Rotating,6.66
230096,33510,US,pale_ale,Rotating,4.5
340571,2675,Canada,pale_ale,Rotating,4.7
20277,5408,US,dark_lager,Rotating,0.0
65996,23672,US,pilsener_pale_lager,Year-round,5.2
305633,2372,US,IPA,Rotating,6.2
353433,51968,US,IPA,Rotating,7.4
163974,32116,Canada,dark_ale,Rotating,9.5
160001,35508,Europe,pilsener_pale_lager,Year-round,4.8
82747,10001,Canada,pale_ale,Year-round,4.2
231646,30179,US,IPA,Rotating,7.2
211522,43215,US,brown_ale,Rotating,5.0
211590,38745,US,stout,Rotating,13.5
93525,25168,US,brown_ale,Rotating,6.8
291878,35143,US,pale_ale,Rotating,4.8
190329,35617,US,wheat,Rotating,5.4
161909,6045,US,pilsener_pale_lager,Rotating,6.75
322637,24803,US,IPA,Rotating,8.4
100142,19855,America,pale_ale,Year-round,4.4
206951,26714,US,IPA,Rotating,0.0
222665,16353,US,IPA,Rotating,6.6
257454,38303,US,dark_ale,Winter,7.0
174098,35502,US,IPA,Rotating,7.1
322616,39925,US,IPA,Rotating,6.8
118073,3793,US,pale_ale,Year-round,4.7
285454,46757,US,IPA,Rotating,6.8
64378,7312,Europe,bock,Year-round,6.7
152527,33802,US,pale_ale,Rotating,5.0
69624,23628,US,strong_ale,Year-round,8.25
261161,42560,US,IPA,Rotating,9.4
27265,287,US,strong_ale,Rotating,8.0
639,81,Europe,brown_ale,Year-round,4.7
640,204,Asia,pilsener_pale_lager,Year-round,4.9
641,200,US,strong_ale,Year-round,8.0
643,205,US,specialty,Year-round,6.0
645,207,Europe,strong_ale,Year-round,11.3
646,208,Europe,strong_ale,Year-round,9.5
649,162,US,brown_ale,Year-round,6.3
650,209,Europe,stout,Year-round,5.6
653,29,US,pilsener_pale_lager,Year-round,5.9
655,168,Europe,pilsener_pale_lager,Year-round,4.4
656,202,Europe,strong_ale,Year-round,8.4
658,184,Europe,strong_ale,Year-round,8.0
663,185,Europe,dark_lager,Year-round,5.5
664,185,Europe,bock,Year-round,6.5
665,28,US,IPA,Year-round,5.9
666,76,Europe,wheat,Year-round,5.3
667,75,America,dark_lager,Year-round,5.4
668,212,Europe,strong_ale,Year-round,9.0
670,29,US,pilsener_pale_lager,Year-round,4.3
672,215,Europe,dark_ale,Year-round,7.0
673,216,Europe,wild_sour,Year-round,6.0
674,208,Europe,dark_ale,Year-round,7.0
680,45,US,stout,Winter,10.0
681,219,US,pilsener_pale_lager,Year-round,5.0
683,664,Europe,dark_ale,Winter,5.0
689,221,America,pilsener_pale_lager,Year-round,4.7
189184,9784,US,IPA,Rotating,6.3
213591,34665,US,stout,Rotating,9.5
95277,18138,Asia,pilsener_pale_lager,Year-round,4.5
232621,16055,Europe,stout,Rotating,10.0
263633,46027,Europe,IPA,Rotating,6.6
79334,21200,America,bock,Year-round,6.0
131657,31540,US,wild_sour,Year-round,4.0
108609,12224,Europe,pilsener_pale_lager,Year-round,12.0
160797,13307,Europe,IPA,Rotating,6.9
153383,611,US,IPA,Rotating,6.0
143489,34501,US,porter,Year-round,5.4
177801,17980,US,IPA,Rotating,0.0
21505,9761,Europe,specialty,Year-round,7.0
218266,30542,US,IPA,Rotating,6.8
306057,32326,US,IPA,Rotating,6.3
156658,24299,Europe,wheat,Rotating,4.5
363092,28743,US,stout,Limited (brewed once),6.5
78928,27400,US,wheat,Year-round,5.4
324526,45647,US,pilsener_pale_lager,Limited (brewed once),5.4
83324,24659,US,pilsener_pale_lager,Rotating,4.7
172608,2743,US,wild_sour,Rotating,9.1
157558,36381,Europe,strong_ale,Year-round,10.0
45543,8802,Europe,pale_ale,Year-round,4.3
204548,43443,Europe,stout,Year-round,4.8
259273,44221,US,IPA,Rotating,8.2
3652,1305,US,wheat,Year-round,0.0
118931,31703,US,pale_ale,Year-round,6.2
192612,42565,US,IPA,Year-round,6.8
279868,31049,US,wild_sour,Rotating,10.7
2532,400,US,pale_ale,Year-round,5.0
128606,401,Europe,pilsener_pale_lager,Year-round,5.3
133185,27940,America,wild_sour,Rotating,4.0
97624,24680,US,dark_ale,Year-round,5.9
197912,32477,US,IPA,Rotating,8.5
129589,32166,US,pale_ale,Summer,7.0
279064,23305,Europe,pale_ale,Year-round,4.5
134506,27084,Europe,strong_ale,Year-round,10.0
53256,17963,US,stout,Rotating,11.0
94492,28608,US,specialty,Year-round,4.2
337352,22893,US,pale_ale,Limited (brewed once),5.8
76139,26526,Europe,brown_ale,Year-round,6.0
67249,12511,Europe,specialty,Year-round,0.5
359083,31678,US,wild_sour,Rotating,5.2
352891,22412,US,stout,Rotating,11.9
99518,15578,Asia,dark_ale,Rotating,6.0
339867,34258,US,wild_sour,Limited (brewed once),6.0
236516,34435,US,wheat,Rotating,8.0
287152,16352,US,dark_ale,Rotating,0.0
362850,38773,US,IPA,Limited (brewed once),0.0
109253,1345,US,pale_ale,Rotating,4.5
137630,5266,US,wheat,Year-round,4.8
191447,33825,US,pale_ale,Fall,5.6
110770,32180,US,bock,Rotating,8.5
311970,46829,US,stout,Rotating,7.4
21158,3415,Europe,pale_ale,Winter,4.1
192766,42573,US,stout,Fall,9.13
112043,30026,US,pale_ale,Year-round,5.3
272591,48309,US,dark_ale,Rotating,10.5
44709,9275,Asia,pilsener_pale_lager,Year-round,5.0
90609,15504,US,pale_ale,Year-round,5.5
326309,29378,Canada,pale_ale,Rotating,5.0
91257,12985,US,pale_ale,Rotating,6.14
313752,32409,US,wheat,Rotating,4.0
58602,16455,US,brown_ale,Year-round,4.9
230822,37912,Europe,stout,Rotating,8.0
4114,1530,Europe,pale_ale,Year-round,4.0
60759,16118,US,IPA,Year-round,6.5
364569,47802,US,wild_sour,Limited (brewed once),4.5
34131,106,US,pilsener_pale_lager,Year-round,5.0
318854,37463,US,wheat,Limited (brewed once),4.5
1781,651,US,brown_ale,Year-round,5.4
237963,23145,US,pale_ale,Rotating,5.0
215437,44005,Canada,pale_ale,Rotating,7.6
190704,33530,US,stout,Rotating,10.3
112916,31864,US,strong_ale,Rotating,9.8
46546,438,US,pale_ale,Winter,5.2
252524,46527,US,pale_ale,Rotating,8.6
58775,1016,US,porter,Rotating,5.5
102115,22917,US,dark_lager,Fall,6.25
59417,33,US,IPA,Rotating,6.5
31419,4237,US,IPA,Rotating,0.0
351352,40927,US,wild_sour,Limited (brewed once),6.0
221514,43889,US,IPA,Rotating,7.3
138621,26932,US,stout,Rotating,6.1
303100,28753,US,wild_sour,Rotating,0.0
122448,31920,US,pale_ale,Rotating,6.3
280126,34006,US,pale_ale,Rotating,4.8
306398,43215,US,IPA,Rotating,8.0
338203,29008,US,pilsener_pale_lager,Rotating,5.0
10653,5046,Asia,pilsener_pale_lager,Year-round,5.0
54512,18899,America,strong_ale,Year-round,11.0
69159,25619,US,wheat,Year-round,0.0
82137,14046,Europe,pale_ale,Year-round,7.1
263367,31383,US,IPA,Rotating,7.0
39566,3461,Europe,dark_ale,Year-round,8.0
63653,16842,US,pale_ale,Rotating,4.5
132939,36177,US,wheat,Rotating,5.2
132761,33737,US,specialty,Rotating,5.7
31271,8203,Canada,pilsener_pale_lager,Year-round,4.8
32216,1250,Canada,pilsener_pale_lager,Year-round,5.4
191715,41924,US,stout,Year-round,4.3
136552,31573,US,wheat,Summer,6.0
278367,46178,US,IPA,Rotating,7.5
85772,2756,US,wheat,Rotating,5.5
187249,42042,US,strong_ale,Year-round,10.0
249035,33530,US,stout,Rotating,10.4
276287,38963,US,IPA,Rotating,8.7
171903,24326,US,wild_sour,Rotating,6.87
2416,164,Europe,strong_ale,Rotating,7.5
155607,22157,US,wild_sour,Year-round,6.0
75255,2472,Europe,dark_lager,Year-round,5.3
162034,36844,US,stout,Rotating,5.0
1856,259,Europe,dark_ale,Year-round,6.7
38308,3665,Europe,pilsener_pale_lager,Year-round,5.1
46507,6295,Oceania,pilsener_pale_lager,Year-round,4.6
212683,34149,US,stout,Rotating,9.8
93565,21448,US,pale_ale,Spring,5.6
3474,29,US,pilsener_pale_lager,Year-round,5.9
315202,47353,US,wheat,Limited (brewed once),4.7
270613,37069,Canada,specialty,Year-round,6.2
75258,27084,Europe,pale_ale,Year-round,6.5
46122,18412,America,brown_ale,Year-round,5.2
71462,14520,US,pale_ale,Rotating,5.8
103576,28983,US,stout,Rotating,5.7
263850,32319,US,wild_sour,Rotating,8.0
184469,39611,US,IPA,Year-round,7.1
251022,43127,US,specialty,Year-round,5.3
313312,50629,US,stout,Rotating,9.2
281404,44112,US,IPA,Rotating,8.2
120622,32799,US,stout,Rotating,7.5
13838,2171,US,specialty,Fall,5.0
55492,10525,Europe,pale_ale,Spring,5.5
246173,33510,US,IPA,Rotating,8.8
45878,14,US,IPA,Rotating,8.0
131783,23,US,IPA,Year-round,6.7
318490,32115,US,stout,Winter,11.5
92422,31371,US,porter,Rotating,6.2
51092,1636,US,pilsener_pale_lager,Rotating,4.7
12533,1103,US,pale_ale,Year-round,5.0
191534,30209,US,pilsener_pale_lager,Rotating,8.0
225075,25920,US,IPA,Rotating,4.5
97817,1805,US,IPA,Rotating,6.0
41716,26,US,IPA,Spring,8.5
300651,24803,US,IPA,Rotating,8.4
278497,34258,US,IPA,Rotating,8.35
96002,28798,US,wheat,Rotating,4.9
236175,25888,US,pale_ale,Rotating,6.5
187190,16963,US,wild_sour,Rotating,4.9
170371,32480,US,strong_ale,Rotating,10.2
100906,32645,US,dark_ale,Rotating,5.4
237095,45649,US,dark_ale,Rotating,3.2
2682,29,US,pilsener_pale_lager,Year-round,4.7
42292,2313,US,wheat,Rotating,0.0
20559,4237,US,wheat,Year-round,5.0
3029,943,US,bock,Year-round,6.3
37152,1853,US,dark_ale,Rotating,0.0
215340,37460,US,pilsener_pale_lager,Rotating,5.1
57504,16199,Oceania,specialty,Rotating,5.0
282089,41544,US,IPA,Rotating,8.5
301745,35547,US,IPA,Rotating,8.9
287406,45956,US,wheat,Year-round,4.2
39710,18134,US,strong_ale,Rotating,10.1
21785,997,US,strong_ale,Year-round,8.0
263531,16393,US,wild_sour,Rotating,5.0
9248,2085,US,brown_ale,Rotating,4.4
308569,13014,US,IPA,Limited (brewed once),7.2
200243,11814,US,brown_ale,Winter,7.0
173158,40599,US,pale_ale,Year-round,6.1
284402,46718,US,IPA,Rotating,7.1
6586,930,Europe,pilsener_pale_lager,Year-round,4.9
364334,34006,US,strong_ale,Limited (brewed once),10.9
93377,25937,US,dark_ale,Rotating,7.2
236121,31042,US,stout,Rotating,0.0
211344,20563,Canada,dark_ale,Year-round,5.4
11992,3956,Canada,brown_ale,Year-round,5.0
69158,1140,US,IPA,Rotating,7.0
353922,33145,US,IPA,Rotating,8.5
32786,2642,US,dark_ale,Rotating,0.0
159985,24821,Oceania,pale_ale,Year-round,6.2
121146,34613,US,pale_ale,Rotating,5.4
353615,33510,US,IPA,Rotating,8.5
209192,43182,US,wheat,Rotating,5.3
274477,42278,US,pale_ale,Rotating,5.5
20786,4685,US,pilsener_pale_lager,Year-round,5.2
59146,1950,US,pale_ale,Rotating,6.2
174239,1463,Europe,dark_lager,Year-round,5.2
293684,62,US,pilsener_pale_lager,Year-round,4.75
222862,30949,US,pale_ale,Rotating,5.2
59733,23109,US,pale_ale,Year-round,5.74
316602,42276,US,stout,Limited (brewed once),11.6
133396,17948,US,pilsener_pale_lager,Year-round,6.5
76077,11426,US,pale_ale,Year-round,0.0
174089,13307,Europe,pale_ale,Rotating,6.0
94621,1480,Oceania,pale_ale,Year-round,4.7
258792,38361,Europe,IPA,Rotating,8.0
86192,26534,Canada,pale_ale,Year-round,5.0
305908,29573,US,wild_sour,Rotating,6.3
192296,29693,US,IPA,Rotating,6.8
235572,25314,Europe,IPA,Rotating,3.5
102851,32954,US,wheat,Year-round,5.6
104534,18006,US,pilsener_pale_lager,Rotating,6.0
97697,24892,Europe,dark_ale,Year-round,8.2
31547,13371,US,stout,Rotating,15.0
335586,33901,US,stout,Limited (brewed once),11.3
298045,50237,Canada,pale_ale,Year-round,6.1
269171,41543,US,IPA,Rotating,7.7
174878,34104,US,porter,Rotating,5.0
184430,37011,US,IPA,Year-round,6.8
271948,46182,Europe,pale_ale,Rotating,5.7
255459,39318,US,wheat,Rotating,4.0
210286,42220,US,stout,Rotating,6.0
54640,20672,US,pale_ale,Winter,8.0
271424,3760,Canada,pale_ale,Spring,5.2
67746,64,US,stout,Rotating,10.5
28011,7122,US,IPA,Year-round,6.3
120281,578,US,wheat,Rotating,5.3
169356,37646,US,IPA,Rotating,7.6
169022,40142,US,specialty,Year-round,5.2
318115,28609,US,IPA,Limited (brewed once),5.6
246262,40437,US,IPA,Rotating,8.5
362376,31645,US,IPA,Rotating,8.0
310448,17981,US,stout,Limited (brewed once),12.7
86251,583,US,dark_ale,Rotating,7.0
141341,10271,US,IPA,Rotating,8.4
312701,68,US,pilsener_pale_lager,Winter,8.4
171294,13276,Asia,IPA,Rotating,5.5
251327,37078,US,IPA,Fall,8.0
201747,396,US,pale_ale,Rotating,5.3
42687,2097,US,wheat,Rotating,4.8
320509,34411,US,stout,Rotating,10.0
44525,3091,Europe,strong_ale,Year-round,6.0
75110,22072,US,bock,Fall,8.5
221659,40790,US,IPA,Rotating,6.6
42101,871,Europe,wheat,Year-round,5.5
24978,1250,Canada,pale_ale,Year-round,5.0
258683,47500,US,pale_ale,Year-round,5.3
136947,4707,US,pale_ale,Rotating,8.5
50336,15526,Canada,wheat,Rotating,3.2
106467,32283,US,dark_lager,Year-round,5.2
150184,30492,US,stout,Year-round,5.8
310094,43215,US,IPA,Rotating,8.0
232311,45080,US,pale_ale,Year-round,5.6
214082,40935,US,strong_ale,Rotating,3.81
371582,33510,US,wheat,Limited (brewed once),4.2
360707,37910,US,wild_sour,Rotating,3.6
87754,24102,US,IPA,Winter,8.5
14874,707,Europe,dark_lager,Year-round,4.8
74764,1337,US,porter,Rotating,5.9
325533,34258,US,wild_sour,Limited (brewed once),5.0
330058,31393,US,IPA,Rotating,7.5
220790,642,US,specialty,Rotating,0.0
15240,1317,US,pale_ale,Rotating,0.0
57601,11082,Europe,pale_ale,Year-round,4.1
57523,12611,Asia,pilsener_pale_lager,Year-round,4.5
281492,47215,Canada,IPA,Year-round,6.0
27858,1628,US,strong_ale,Rotating,8.5
67251,20708,US,pale_ale,Year-round,6.0
278508,33824,US,IPA,Rotating,7.0
240229,427,Europe,pale_ale,Year-round,3.8
27713,1590,US,dark_ale,Winter,8.5
332200,52084,US,IPA,Year-round,4.5
51491,18879,US,pale_ale,Rotating,5.0
263409,11212,US,IPA,Fall,8.7
128659,1146,US,stout,Rotating,9.0
48330,9558,US,IPA,Year-round,6.5
165889,32499,US,pale_ale,Rotating,7.0
327336,2675,Canada,pale_ale,Limited (brewed once),5.8
273270,45869,US,stout,Rotating,12.0
89347,29952,US,porter,Year-round,0.0
56014,12172,Europe,pilsener_pale_lager,Year-round,4.7
97933,11068,Europe,bock,Year-round,7.0
45568,98,US,stout,Fall,5.9
33843,13768,US,pale_ale,Summer,5.1
195264,39318,US,IPA,Rotating,8.0
262435,262,US,IPA,Rotating,6.0
69101,22243,US,stout,Rotating,9.0
82787,22854,US,IPA,Rotating,8.0
15990,628,Europe,dark_lager,Year-round,0.0
150589,32164,US,stout,Winter,12.0
54570,353,Oceania,pilsener_pale_lager,Year-round,4.5
167327,20680,US,pale_ale,Rotating,4.85
271291,48326,US,pilsener_pale_lager,Year-round,5.2
213225,20680,US,specialty,Rotating,4.0
109933,29952,US,stout,Rotating,8.9
265312,43126,US,stout,Rotating,5.7
345569,341,US,IPA,Rotating,9.3
337553,39356,US,IPA,Limited (brewed once),9.0
247761,43439,US,pilsener_pale_lager,Rotating,5.2
169832,25378,Europe,dark_ale,Year-round,6.5
68970,23081,US,specialty,Rotating,5.1
164514,39761,US,pale_ale,Year-round,6.0
167339,25314,Europe,pale_ale,Rotating,5.0
218949,42,US,pale_ale,Rotating,3.7
230592,6984,Europe,stout,Year-round,4.5
58960,22200,US,stout,Rotating,9.0
15589,696,US,bock,Year-round,8.5
141165,23261,US,stout,Year-round,7.7
227020,45284,US,porter,Year-round,6.0
308717,30922,US,IPA,Rotating,8.0
12561,440,Europe,pilsener_pale_lager,Year-round,5.0
130511,22655,US,specialty,Fall,5.0
211754,32656,US,pale_ale,Rotating,5.7
251306,44389,Oceania,IPA,Year-round,5.7
75167,24776,US,wheat,Year-round,4.5
95836,412,Europe,wheat,Year-round,5.1
254969,47457,Europe,pilsener_pale_lager,Year-round,5.0
155429,30,US,pale_ale,Summer,6.4
87383,16352,US,stout,Rotating,9.5
248291,41980,US,dark_lager,Rotating,5.0
226209,34024,US,pale_ale,Rotating,6.0
101198,3474,US,stout,Rotating,0.0
83122,10990,US,IPA,Year-round,9.0
20607,7730,Europe,specialty,Winter,6.5
318429,31724,US,dark_lager,Limited (brewed once),5.5
38183,11528,Canada,pale_ale,Year-round,5.0
102844,29297,US,wheat,Rotating,4.4
149240,22783,US,stout,Rotating,0.0
41457,13065,US,strong_ale,Year-round,7.5
51111,5411,US,wild_sour,Rotating,6.5
121676,34765,US,pale_ale,Year-round,7.2
150223,1154,US,stout,Rotating,11.0
273043,13371,US,IPA,Rotating,6.8
22935,2230,Europe,pilsener_pale_lager,Year-round,7.5
303702,50554,US,IPA,Year-round,0.0
97912,32374,Asia,stout,Year-round,6.0
54514,19764,US,dark_ale,Winter,7.5
127514,20430,US,pilsener_pale_lager,Year-round,5.3
115692,651,US,stout,Rotating,4.1
314490,51136,Europe,pale_ale,Year-round,5.1
251585,40437,US,IPA,Rotating,9.0
109146,29617,Canada,strong_ale,Year-round,9.0
134893,36374,US,IPA,Year-round,7.5
79001,2222,Europe,pilsener_pale_lager,Spring,4.8
44064,640,US,specialty,Summer,4.0
217921,39876,US,IPA,Year-round,7.5
238705,43249,US,IPA,Rotating,6.2
162415,12583,Asia,wheat,Year-round,3.8
209118,19765,US,bock,Rotating,6.3
359336,18006,US,IPA,Rotating,6.5
226897,30471,Europe,wheat,Rotating,3.7
22268,1550,US,stout,Rotating,8.1
44655,41,Europe,wheat,Year-round,3.1
40867,2972,US,stout,Rotating,0.0
139487,34142,US,pale_ale,Rotating,6.0
187235,36113,US,IPA,Rotating,6.6
304175,34442,US,IPA,Rotating,8.0
311555,50077,US,stout,Rotating,6.7
113776,33301,US,stout,Winter,4.9
321096,48386,US,IPA,Winter,9.2
11434,703,Europe,wheat,Winter,5.6
46324,16750,Canada,stout,Year-round,5.0
61835,23651,US,brown_ale,Year-round,8.2
115235,1337,US,IPA,Rotating,10.0
47754,12375,US,pale_ale,Year-round,6.0
44324,17140,US,wheat,Year-round,5.1
195294,36108,US,porter,Fall,7.6
221719,29765,US,pale_ale,Spring,4.7
166337,32600,US,stout,Rotating,6.6
170548,39445,US,IPA,Rotating,4.5
98571,335,US,pale_ale,Rotating,5.4
